STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20010322,24,130,20,30,40,44,-8,27,0,0,0,0,10078,57,8,89,10,1,0,0,0,0,0
"  260",20010323,1,120,30,40,60,46,,33,0,0,0,0,10068,56,8,91,10,1,0,0,0,0,0
"  260",20010323,6,130,40,40,70,57,41,54,0,0,0,0,10028,14,8,98,10,1,0,0,0,0,0
"  260",20010323,7,130,40,40,60,61,,56,0,3,0,0,10023,20,8,97,10,1,0,0,0,0,0
"  260",20010323,19,290,40,40,90,68,,65,0,0,0,0,9992,45,8,98,10,1,0,0,0,0,0
"  260",20010323,20,300,30,30,70,64,,61,0,0,0,0,10007,45,8,98,10,1,0,0,0,0,0
"  260",20010323,21,320,30,30,60,66,,64,0,0,0,0,10014,40,8,99,10,1,0,0,0,0,0
"  260",20010323,22,340,20,30,50,63,,61,0,0,0,0,10019,25,8,99,10,1,0,0,0,0,0
"  260",20010323,23,990,20,10,50,59,,57,0,0,0,0,10022,18,8,99,10,1,0,0,0,0,0
"  260",20010323,24,350,10,20,20,59,58,57,0,0,0,0,10024,25,8,99,10,1,0,0,0,0,0
"  260",20010324,1,0,10,0,30,57,,55,0,0,0,0,10028,20,8,99,10,1,0,0,0,0,0
"  260",20010324,2,990,10,10,10,57,,55,0,0,0,0,10027,20,8,99,10,1,0,0,0,0,0
"  260",20010324,3,60,10,10,20,56,,55,0,0,0,0,10025,1,8,99,46,1,1,0,0,0,0
"  260",20010324,7,50,20,20,30,54,,53,0,8,0,0,10026,9,8,99,44,1,1,0,0,0,0
"  260",20010324,8,50,20,30,50,56,,55,0,25,0,0,10031,10,8,99,28,1,1,0,0,0,0
"  260",20010324,9,80,30,30,50,65,,63,1,55,0,0,10029,50,7,99,10,1,0,0,0,0,0
"  260",20010324,12,40,40,40,60,100,53,65,5,198,0,0,10026,70,7,79,3,1,0,0,0,0,0
"  260",20010324,17,50,60,60,100,70,,43,8,60,0,0,10005,58,6,83,10,1,0,0,0,0,0
"  260",20010324,18,50,60,60,100,51,51,33,2,17,0,0,10006,57,8,88,10,1,0,0,0,0,0
"  260",20010324,19,50,50,50,90,43,,29,0,0,0,0,10008,48,8,91,10,1,0,0,0,0,0
"  260",20010324,20,60,50,40,80,38,,28,0,0,0,0,10005,37,8,93,10,1,0,0,0,0,0
"  260",20010324,21,60,50,50,100,36,,26,0,0,0,0,10001,40,8,93,10,1,0,0,0,0,0
"  260",20010324,22,60,60,50,110,36,,25,0,0,0,0,9996,40,8,92,10,1,0,0,0,0,0
"  260",20010324,23,70,60,70,100,35,,22,0,0,0,0,9994,50,8,91,10,1,0,0,0,0,0
"  260",20010324,24,60,60,50,100,34,33,21,0,0,0,0,9992,50,8,91,10,1,0,0,0,0,0
"  260",20010325,1,70,60,60,110,33,,20,0,0,0,0,9988,50,8,91,10,1,0,0,0,0,0
"  260",20010325,2,50,60,50,110,30,,17,0,0,0,0,9983,45,8,91,10,1,0,0,0,0,0
"  260",20010325,3,50,60,50,100,27,,15,0,0,0,0,9978,45,8,92,10,1,0,0,0,0,0
"  260",20010325,4,50,60,70,110,24,,13,0,0,0,0,9975,45,8,92,10,1,0,0,0,0,0
"  260",20010325,12,40,70,70,120,28,20,6,0,35,0,0,9999,57,8,85,10,1,0,0,0,0,0
"  260",20010326,23,90,40,40,60,23,,-5,0,0,0,0,10143,59,8,82,10,1,0,0,0,0,0
"  260",20010326,24,90,40,40,60,22,20,-3,0,0,0,0,10143,59,8,83,10,1,0,0,0,0,0
"  260",20010327,1,90,40,40,70,22,,-5,0,0,0,0,10142,59,8,82,10,1,0,0,0,0,0
"  260",20010327,3,90,40,40,60,21,,-6,0,0,0,0,10140,59,8,82,10,1,0,0,0,0,0
"  260",20010327,4,90,40,50,70,18,,-8,0,0,0,0,10139,59,7,83,10,1,0,0,0,0,0
"  260",20010327,5,100,50,50,80,14,,-13,0,0,0,0,10139,58,7,82,10,1,0,0,0,0,0
"  260",20010327,6,100,50,50,70,12,11,-16,0,0,0,0,10141,59,7,82,10,1,0,0,0,0,0
"  260",20010328,5,140,60,50,100,37,,5,0,0,0,0,10048,59,7,80,10,1,0,0,0,0,0
"  260",20010328,6,140,50,50,90,38,27,12,0,0,0,0,10044,58,7,83,10,1,0,0,0,0,0
"  260",20010328,7,140,50,60,90,43,,19,2,17,0,0,10040,58,7,84,10,1,0,0,0,0,0
"  260",20010328,8,140,60,50,90,55,,31,2,41,0,0,10035,57,8,84,10,1,0,0,0,0,0
"  260",20010328,9,140,50,50,90,71,,42,0,64,0,0,10030,57,8,82,10,1,0,0,0,0,0
"  260",20010328,10,150,60,80,110,84,,51,2,80,0,0,10023,59,7,80,10,1,0,0,0,0,0
"  260",20010328,15,140,60,50,100,115,,55,0,41,0,0,9969,75,8,67,3,1,0,0,0,0,0
"  260",20010328,18,170,50,50,100,91,83,56,2,16,0,0,9964,82,7,79,17,1,0,0,0,1,0
"  260",20010328,19,180,50,60,90,79,,46,0,0,0,0,9965,82,6,80,29,1,0,0,0,1,0
"  260",20010328,24,140,40,40,70,57,47,38,0,0,0,0,9950,80,7,88,3,1,0,0,0,0,0
"  260",20010329,21,210,20,20,40,63,,54,0,0,0,0,10021,65,7,94,2,1,0,0,0,0,0
"  260",20010329,22,200,20,20,40,62,,56,0,0,0,0,10027,58,7,96,10,1,0,0,0,0,0
"  260",20010329,23,210,10,20,30,48,,45,0,0,0,0,10034,50,2,98,11,1,0,0,0,0,0
"  260",20010329,24,990,10,10,30,40,-4,38,0,0,0,0,10041,40,6,99,11,1,0,0,0,0,0
"  260",20010330,1,240,10,20,30,31,,29,0,0,0,0,10044,15,1,99,41,1,1,0,0,0,0
"  260",20010330,2,170,10,10,20,22,,20,0,0,0,0,10049,2,3,99,41,1,1,0,0,0,0
"  260",20010330,3,150,10,20,20,12,,11,0,0,0,0,10056,1,5,99,46,1,1,0,0,0,0
"  260",20010330,4,990,20,10,30,29,,28,0,0,0,0,10064,15,7,99,28,1,1,0,0,0,0
"  260",20010330,5,170,20,20,30,40,,39,0,0,0,0,10068,12,7,99,10,1,0,0,0,0,0
"  260",20010330,6,990,10,10,20,42,-17,41,0,1,0,0,10073,4,6,99,46,1,1,0,0,0,0
"  260",20010330,7,210,20,30,40,46,,46,0,16,0,0,10082,4,7,100,44,1,1,0,0,0,0
"  260",20010330,8,220,20,30,50,55,,55,3,38,0,0,10090,17,7,100,28,1,1,0,0,0,0
"  260",20010330,9,230,30,20,50,76,,73,7,109,0,0,10097,45,4,98,10,1,0,0,0,0,0
"  260",20010330,10,250,40,30,70,83,,55,0,84,0,0,10107,59,7,82,10,1,0,0,0,0,0
"  260",20010330,12,260,40,40,70,97,29,56,1,64,0,0,10120,59,7,76,5,1,0,0,0,0,0
"  260",20010330,13,270,40,30,70,96,,53,3,70,0,0,10125,58,6,75,15,1,0,0,0,0,0
"  260",20010330,24,170,20,20,40,39,-15,33,0,0,0,0,10194,58,1,96,10,1,0,0,0,0,0
"  260",20010331,1,150,20,30,40,27,,23,0,0,0,0,10194,50,0,97,10,1,0,0,0,0,0
"  260",20010331,2,190,30,30,40,31,,29,0,0,0,0,10196,56,0,99,10,1,0,0,0,0,0
"  260",20010331,3,180,30,20,40,32,,26,0,0,0,0,10198,56,0,96,10,1,0,0,0,0,0
"  260",20010331,4,170,30,30,50,25,,20,0,0,0,0,10198,50,1,96,10,1,0,0,0,0,0
"  260",20010331,5,170,30,40,50,31,,25,0,0,0,0,10199,40,2,96,10,1,0,0,0,0,0
"  260",20010331,6,170,30,40,60,34,-23,23,5,4,0,0,10199,59,6,92,10,1,0,0,0,0,0
"  260",20010331,24,210,50,50,80,116,108,87,0,0,0,0,10208,65,8,82,3,1,0,0,0,0,0
"  260",20010401,3,230,50,40,80,112,,88,0,0,0,0,10210,63,8,85,2,1,0,0,0,0,0
"  260",20010401,6,230,40,40,70,110,105,93,0,0,0,0,10222,56,8,89,10,1,0,0,0,0,0
"  260",20010401,7,220,40,40,70,109,,95,0,7,0,0,10227,56,8,91,10,1,0,0,0,0,0
"  260",20010401,8,210,30,30,60,118,,100,2,37,0,0,10229,56,7,89,10,1,0,0,0,0,0
"  260",20010401,9,230,40,40,70,124,,103,4,80,0,0,10235,56,7,87,10,1,0,0,0,0,0
"  260",20010401,10,220,40,40,70,129,,102,2,100,0,0,10238,57,7,84,10,1,0,0,0,0,0
"  260",20010401,11,240,40,40,70,143,,103,3,130,0,0,10237,58,7,77,5,1,0,0,0,0,0
"  260",20010401,12,230,40,40,80,136,106,100,1,86,0,0,10237,59,8,79,5,1,0,0,0,0,0
"  260",20010401,13,210,40,40,70,135,,104,1,64,0,0,10238,59,8,82,10,1,0,0,0,0,0
"  260",20010401,15,250,30,30,50,146,,110,0,52,0,0,10231,58,7,79,5,1,0,0,0,0,0
"  260",20010401,19,100,10,10,10,100,,92,0,0,0,0,10224,59,7,95,10,1,0,0,0,0,0
"  260",20010401,21,50,10,10,10,72,,69,0,0,0,0,10221,58,4,98,10,1,0,0,0,0,0
"  260",20010401,22,100,10,20,20,68,,67,0,0,0,0,10218,40,3,99,11,1,0,0,0,0,0
"  260",20010401,23,80,20,20,30,73,,72,0,0,0,0,10213,38,4,99,11,1,0,0,0,0,0
"  260",20010401,24,100,20,10,30,57,16,56,0,0,0,0,10208,38,4,99,11,1,0,0,0,0,0
"  260",20010402,1,110,20,20,30,57,,55,0,0,0,0,10202,33,3,99,11,1,0,0,0,0,0
"  260",20010402,2,110,20,20,30,79,,79,0,0,0,0,10195,30,3,100,11,1,0,0,0,0,0
"  260",20010402,3,100,20,20,30,67,,67,0,0,0,0,10188,30,2,100,11,1,0,0,0,0,0
"  260",20010402,4,110,20,20,30,64,,64,0,0,0,0,10183,30,5,100,11,1,0,0,0,0,0
"  260",20010402,5,130,20,20,30,69,,69,0,0,0,0,10179,28,6,100,11,1,0,0,0,0,0
"  260",20010402,6,140,20,20,40,72,7,72,3,2,0,0,10177,42,7,100,10,1,0,0,0,0,0
"  260",20010402,7,150,30,20,50,89,,89,0,24,0,0,10176,45,7,100,10,1,0,0,0,0,0
"  260",20010402,8,150,20,30,40,116,,96,7,89,0,0,10172,58,6,88,14,1,0,0,0,0,0
"  260",20010402,9,160,30,30,50,136,,100,10,141,0,0,10167,62,4,79,14,1,0,0,0,0,0
"  260",20010404,6,170,60,60,90,109,90,62,0,4,0,0,10032,80,7,73,2,1,0,0,0,0,0
"  260",20010404,18,260,80,60,150,71,60,30,7,32,0,0,10044,75,5,75,1,1,0,0,0,0,0
"  260",20010405,15,200,70,50,160,102,,33,0,38,0,0,10101,75,8,62,2,1,0,0,0,0,0
"  260",20010406,8,230,60,60,110,106,,85,0,29,0,0,10043,58,7,87,10,1,0,0,0,0,0
"  260",20010406,9,240,60,60,100,116,,86,1,83,0,0,10047,60,7,82,2,1,0,0,0,0,0
"  260",20010406,12,230,80,70,150,134,93,86,5,146,0,0,10048,65,7,73,2,1,0,0,0,0,0
"  260",20010406,18,180,40,40,70,125,117,89,2,9,0,0,10008,62,7,79,2,1,0,0,0,0,0
"  260",20010407,6,240,50,50,90,77,61,59,5,5,0,0,9998,65,3,88,1,1,0,0,0,0,0
"  260",20010407,18,310,20,30,50,81,68,35,0,14,0,0,10027,75,6,73,1,1,0,0,0,0,0
"  260",20010408,5,310,10,20,30,51,,49,0,0,0,0,10105,59,6,99,10,1,0,0,0,0,0
"  260",20010408,6,270,10,10,30,56,20,54,5,8,0,0,10115,60,1,99,1,1,0,0,0,0,0
"  260",20010408,10,310,40,40,90,91,,62,2,106,0,0,10152,70,7,82,15,1,0,0,0,0,0
"  260",20010409,5,160,30,30,50,51,,35,0,0,0,0,10175,59,6,89,10,1,0,0,0,0,0
"  260",20010409,12,150,50,50,90,89,47,55,0,48,0,0,10149,62,8,79,2,1,0,0,0,0,0
"  260",20010409,19,990,20,10,30,94,,84,0,0,0,0,10125,50,8,93,10,1,0,0,0,0,0
"  260",20010409,20,150,20,20,30,92,,86,0,0,0,0,10123,38,7,96,10,1,0,0,0,0,0
"  260",20010409,21,200,20,30,40,94,,88,0,0,0,0,10116,45,8,96,10,1,0,0,0,0,0
"  260",20010409,23,230,20,20,40,64,,59,0,0,0,0,10107,50,6,97,10,1,0,0,0,0,0
"  260",20010409,24,190,30,30,50,81,17,77,0,0,0,0,10098,30,8,97,10,1,0,0,0,0,0
"  260",20010410,1,190,30,40,60,88,,83,0,0,0,0,10093,30,8,97,10,1,0,0,0,0,0
"  260",20010410,3,230,40,40,80,96,,80,0,0,0,0,10078,60,8,90,3,1,0,0,0,0,0
"  260",20010410,24,310,20,20,50,77,76,65,0,0,0,0,10137,59,8,92,10,1,0,0,0,0,0
"  260",20010411,1,300,20,20,40,76,,65,0,0,0,0,10143,57,8,93,10,1,0,0,0,0,0
"  260",20010411,12,10,60,50,110,108,73,48,6,202,0,0,10223,75,5,66,1,1,0,0,0,0,0
"  260",20010412,5,280,10,20,20,12,,10,0,0,0,0,10282,58,6,99,11,1,0,0,0,0,0
"  260",20010412,8,290,30,30,60,68,,20,5,63,0,0,10282,80,4,71,15,1,0,0,0,0,0
"  260",20010412,18,340,60,70,120,52,50,-15,3,43,0,0,10280,81,6,62,3,1,0,0,0,0,0
"  260",20010413,5,330,20,20,50,28,,-21,0,0,0,0,10288,75,6,70,15,1,0,0,0,0,0
"  260",20010413,12,360,60,50,120,74,23,-46,10,276,0,0,10292,82,6,42,3,1,0,0,0,0,0
"  260",20010414,14,230,50,40,100,53,,-26,0,86,0,-1,10246,67,8,57,77,1,0,0,1,0,0
"  260",20010415,9,300,40,50,90,86,,68,0,35,0,0,10054,65,8,88,3,1,0,0,0,0,0
"  260",20010417,2,330,20,20,40,44,,40,0,0,0,0,10196,59,7,97,10,1,0,0,0,0,0
"  260",20010417,3,330,20,30,60,46,,39,0,0,0,0,10197,57,7,95,10,1,0,0,0,0,0
"  260",20010417,6,310,20,20,40,41,0,28,0,5,0,0,10195,70,6,91,2,1,0,0,0,0,0
"  260",20010417,7,310,20,20,40,55,,24,2,43,0,0,10193,80,6,80,15,1,0,0,0,0,0
"  260",20010418,9,330,60,50,120,58,,0,1,110,0,0,10033,75,7,66,15,1,0,0,0,0,0
"  260",20010418,12,340,70,70,130,89,29,2,9,258,0,-1,10045,70,4,54,27,1,0,0,1,0,0
"  260",20010418,21,300,30,20,70,29,,0,0,0,0,0,10078,80,2,81,2,1,0,0,0,0,0
"  260",20010419,4,260,40,30,70,21,,8,0,0,0,0,10056,80,5,91,15,1,0,0,0,0,0
"  260",20010419,15,290,50,50,100,78,,17,9,160,0,0,10056,80,4,65,1,1,0,0,0,0,0
"  260",20010419,17,280,50,50,90,69,,9,8,113,0,0,10056,70,5,66,15,1,0,0,0,0,0
"  260",20010419,24,230,20,20,40,18,-5,13,0,0,0,0,10063,75,7,96,3,1,0,0,0,0,0
"  260",20010420,3,990,10,10,30,20,,18,0,0,0,0,10063,75,7,99,3,1,0,0,0,0,0
"  260",20010420,5,0,10,0,30,-1,,-3,0,0,0,0,10068,25,4,98,41,1,1,0,0,0,0
"  260",20010420,6,230,10,10,10,10,-28,9,0,13,0,0,10072,56,7,99,10,1,1,0,0,0,0
"  260",20010420,7,0,10,0,10,27,,26,2,30,0,0,10074,50,5,99,10,1,0,0,0,0,0
"  260",20010420,8,990,10,10,20,58,,29,10,136,0,0,10076,57,6,82,10,1,0,0,0,0,0
"  260",20010420,13,280,10,20,50,72,,7,0,94,0,0,10079,75,7,63,15,1,0,0,0,0,0
"  260",20010420,21,50,20,20,40,20,,11,0,0,0,0,10112,69,4,94,1,1,0,0,0,0,0
"  260",20010420,23,40,30,30,50,21,,13,0,0,0,0,10115,58,1,94,10,1,0,0,0,0,0
"  260",20010420,24,20,20,20,50,14,-6,8,0,0,0,0,10118,57,1,96,10,1,0,0,0,0,0
"  260",20010421,1,20,30,30,50,17,,11,0,0,0,0,10118,57,2,96,10,1,0,0,0,0,0
"  260",20010421,2,30,30,30,50,16,,10,0,0,0,0,10120,50,0,96,10,1,0,0,0,0,0
"  260",20010421,3,40,30,30,50,15,,10,0,0,0,0,10120,40,0,96,10,1,0,0,0,0,0
"  260",20010421,4,20,30,20,50,10,,6,0,0,0,0,10122,11,0,97,10,1,0,0,0,0,0
"  260",20010421,5,360,20,20,40,2,,-1,0,0,0,0,10127,15,1,98,10,1,0,0,0,0,0
"  260",20010421,6,20,30,20,50,16,-21,14,5,18,0,0,10131,11,5,99,10,1,0,0,0,0,0
"  260",20010421,7,30,30,30,50,32,,25,8,64,0,0,10132,18,3,95,10,1,0,0,0,0,0
"  260",20010421,8,40,30,40,60,53,,27,10,135,0,0,10133,30,1,83,10,1,0,0,0,0,0
"  260",20010421,9,30,40,50,70,70,,30,10,182,0,0,10134,56,4,76,5,1,0,0,0,0,0
"  260",20010422,3,340,10,10,30,2,,1,0,0,0,0,10105,50,0,99,11,1,0,0,0,0,0
"  260",20010422,4,330,10,10,20,-16,,-17,0,0,0,0,10104,3,1,99,41,1,1,0,0,0,1
"  260",20010422,5,10,10,10,10,-19,,-20,2,1,0,0,10101,13,0,99,28,1,1,0,0,0,1
"  260",20010422,6,350,10,10,10,4,-52,4,10,26,0,0,10099,25,0,100,10,1,0,0,0,0,0
"  260",20010422,7,40,10,10,20,45,,40,10,81,0,0,10096,40,1,97,10,1,0,0,0,0,0
"  260",20010422,8,270,10,10,20,65,,30,10,138,0,0,10095,58,1,78,5,1,0,0,0,0,0
"  260",20010423,6,80,20,20,30,41,-31,10,10,25,0,0,10035,45,4,80,10,1,0,0,0,0,0
"  260",20010424,1,150,20,20,30,72,,31,0,0,0,0,10079,59,8,75,5,1,0,0,0,0,0
"  260",20010424,2,140,10,10,30,68,,25,0,0,0,0,10079,59,7,74,5,1,0,0,0,0,0
"  260",20010424,3,130,20,10,30,48,,18,0,0,0,0,10081,58,6,81,10,1,0,0,0,0,0
"  260",20010424,4,150,20,20,20,34,,20,0,0,0,0,10084,56,2,91,11,1,0,0,0,0,0
"  260",20010424,5,140,20,20,20,26,,17,0,1,0,0,10083,50,1,94,10,1,0,0,0,0,0
"  260",20010424,6,130,10,10,20,57,-21,34,10,25,0,0,10084,57,0,85,10,1,0,0,0,0,0
"  260",20010424,7,170,20,20,40,85,,38,10,76,0,0,10086,58,1,72,5,1,0,0,0,0,0
"  260",20010424,8,150,30,30,40,110,,46,10,134,0,0,10086,59,4,65,5,1,0,0,0,0,0
"  260",20010424,18,170,50,50,100,128,102,73,0,14,0,0,10041,75,8,69,3,1,0,0,0,0,0
"  260",20010424,21,190,40,40,70,113,,96,0,0,0,0,10053,59,8,89,10,1,0,0,0,0,0
"  260",20010424,22,190,30,40,60,109,,97,0,0,0,0,10059,57,6,92,10,1,0,0,0,0,0
"  260",20010424,23,200,40,50,70,95,,85,0,0,0,0,10062,50,6,93,10,1,0,0,0,0,0
"  260",20010424,24,200,40,40,70,88,60,81,0,0,0,0,10067,45,5,95,10,1,0,0,0,0,0
"  260",20010425,1,190,40,40,70,85,,79,0,0,0,0,10068,40,6,96,10,1,0,0,0,0,0
"  260",20010425,2,180,30,20,50,73,,68,0,0,0,0,10065,25,4,97,11,1,0,0,0,0,0
"  260",20010425,3,170,20,20,40,79,,76,0,0,0,0,10069,27,8,98,10,1,0,0,0,0,0
"  260",20010425,4,170,20,20,30,74,,72,0,0,0,0,10066,30,8,99,10,1,0,0,0,0,0
"  260",20010425,5,140,20,20,30,70,,68,0,0,0,0,10061,18,7,99,10,1,0,0,0,0,0
"  260",20010425,6,150,20,20,30,78,19,77,0,10,0,0,10061,20,6,99,10,1,0,0,0,0,0
"  260",20010425,15,230,50,50,110,145,,70,4,176,0,0,10061,80,7,61,3,1,0,0,0,0,0
"  260",20010425,17,290,40,20,90,136,,77,0,66,0,0,10064,75,7,67,15,1,0,0,0,0,0
"  260",20010426,6,200,50,40,90,84,77,69,0,13,0,0,10098,62,7,90,2,1,0,0,0,0,0
"  260",20010426,9,230,60,60,100,94,,68,2,92,0,0,10112,75,7,84,2,1,0,0,0,0,0
"  260",20010426,12,260,50,60,120,116,84,80,1,69,0,0,10125,70,7,79,2,1,0,0,0,0,0
"  260",20010426,19,240,60,60,130,117,,55,0,10,0,0,10147,75,7,66,15,1,0,0,0,0,0
"  260",20010426,20,240,60,70,130,111,,38,0,0,0,0,10147,80,7,61,13,1,0,0,0,0,0
"  260",20010427,9,220,30,20,50,102,,77,0,63,0,0,10142,65,8,84,3,1,0,0,0,0,0
"  260",20010427,12,220,30,30,60,133,80,70,3,198,0,0,10136,75,7,66,3,1,0,0,0,0,0
"  260",20010427,18,200,30,20,50,123,113,74,2,18,0,0,10121,70,7,72,2,1,0,0,0,0,0
"  260",20010427,23,160,20,20,40,90,,84,0,0,0,0,10104,59,8,96,10,1,0,0,0,0,0
"  260",20010427,24,180,20,20,40,93,45,87,0,0,0,0,10098,59,8,96,10,1,0,0,0,0,0
"  260",20010428,1,190,20,20,40,87,,83,0,0,0,0,10090,45,7,97,10,1,0,0,0,0,0
"  260",20010428,2,180,20,20,40,83,,81,0,0,0,0,10087,25,8,99,13,1,0,0,0,0,0
"  260",20010428,3,180,20,30,40,91,,89,0,0,0,0,10080,25,8,99,10,1,0,0,0,0,0
"  260",20010428,4,200,30,30,50,97,,94,0,0,0,0,10073,25,8,98,10,1,0,0,0,0,0
"  260",20010428,5,210,30,40,60,97,,90,0,1,0,0,10068,40,8,95,10,1,0,0,0,0,0
"  260",20010428,6,210,40,40,80,100,36,87,0,3,0,0,10064,50,8,92,10,1,0,0,0,0,0
"  260",20010428,7,210,50,50,80,103,,82,0,30,0,0,10063,57,8,87,10,1,0,0,0,0,0
"  260",20010429,15,200,50,40,90,165,,51,8,158,0,0,10068,84,4,47,2,1,0,0,0,0,0
"  260",20010429,18,990,20,10,40,153,133,64,0,38,0,0,10062,83,7,55,2,1,0,0,0,0,0
"  260",20010430,3,160,20,20,40,110,,103,0,0,0,0,10077,59,7,95,10,1,0,0,0,0,0
"  260",20010430,4,170,20,20,30,108,,103,0,0,0,0,10080,58,7,97,10,1,0,0,0,0,0
"  260",20010430,5,160,20,20,40,91,,88,0,1,0,0,10084,56,2,98,11,1,0,0,0,0,0
"  260",20010430,6,160,20,20,30,95,46,93,5,20,0,0,10090,50,4,99,10,1,0,0,0,0,0
"  260",20010501,1,20,40,40,80,92,,84,0,0,0,0,10144,50,6,95,10,1,0,0,0,0,0
"  260",20010501,2,20,50,60,100,91,,84,0,0,0,0,10141,50,7,95,10,1,0,0,0,0,0
"  260",20010501,3,20,50,50,100,90,,83,0,0,0,0,10142,50,7,95,10,1,0,0,0,0,0
"  260",20010501,4,20,50,50,100,89,,81,0,0,0,0,10149,50,8,95,10,1,0,0,0,0,0
"  260",20010501,5,20,50,60,100,90,,81,0,1,0,0,10159,42,8,94,10,1,0,0,0,0,0
"  260",20010501,6,20,60,70,110,93,85,81,0,16,0,0,10164,50,8,92,10,1,0,0,0,0,0
"  260",20010501,7,30,60,60,120,102,,83,7,74,0,0,10167,58,6,88,10,1,0,0,0,0,0
"  260",20010503,1,20,30,30,50,122,,76,0,0,0,0,10089,75,8,73,13,1,0,0,0,0,0
"  260",20010503,2,40,20,20,50,117,,75,0,0,0,0,10083,75,8,75,13,1,0,0,0,0,0
"  260",20010503,12,330,30,30,80,167,102,120,2,133,0,0,10041,75,6,74,2,1,0,0,0,0,0
"  260",20010504,12,10,40,40,70,95,72,56,0,48,0,0,10115,70,8,77,2,1,0,0,0,0,0
"  260",20010509,1,30,30,30,50,103,,82,0,0,0,0,10251,59,7,87,10,1,0,0,0,0,0
"  260",20010509,2,20,20,20,40,102,,83,0,0,0,0,10248,58,7,88,10,1,0,0,0,0,0
"  260",20010509,3,20,20,30,40,103,,83,0,0,0,0,10244,57,7,87,10,1,0,0,0,0,0
"  260",20010509,4,20,20,30,50,102,,84,0,0,0,0,10241,57,7,89,10,1,0,0,0,0,0
"  260",20010509,5,30,30,30,50,108,,83,0,4,0,0,10241,59,7,85,10,1,0,0,0,0,0
"  260",20010509,6,50,30,30,50,120,95,89,10,47,0,0,10239,58,1,81,10,1,0,0,0,0,0
"  260",20010509,7,40,30,30,50,138,,101,10,93,0,0,10235,58,0,78,5,1,0,0,0,0,0
"  260",20010509,8,30,30,30,50,157,,112,10,150,0,0,10233,59,0,75,5,1,0,0,0,0,0
"  260",20010509,9,60,30,30,50,177,,117,10,206,0,0,10229,59,0,68,5,1,0,0,0,0,0
"  260",20010512,1,10,20,20,40,114,,99,0,0,0,0,10215,58,1,90,10,1,0,0,0,0,0
"  260",20010512,2,30,20,20,40,108,,101,0,0,0,0,10212,56,1,95,10,1,0,0,0,0,0
"  260",20010512,3,990,20,10,30,112,,97,0,0,0,0,10210,58,1,90,10,1,0,0,0,0,0
"  260",20010512,4,990,20,10,30,103,,94,0,0,0,0,10209,57,2,94,10,1,0,0,0,0,0
"  260",20010514,4,210,10,20,40,113,,108,0,0,0,0,10065,58,7,97,10,1,0,0,0,0,0
"  260",20010514,5,240,20,30,50,129,,123,0,7,0,0,10066,56,7,96,10,1,0,0,0,0,0
"  260",20010514,6,250,30,20,60,142,71,124,0,34,0,0,10069,59,6,89,10,1,0,0,0,0,0
"  260",20010514,7,250,20,30,50,146,,123,0,44,0,0,10069,58,6,86,10,1,0,0,0,0,0
"  260",20010514,8,280,30,30,50,154,,125,1,92,0,0,10070,58,7,83,10,1,0,0,0,0,0
"  260",20010514,9,250,20,20,50,161,,126,0,93,0,0,10070,57,7,80,10,1,0,0,0,0,0
"  260",20010514,10,270,20,20,40,161,,132,0,91,0,0,10069,58,7,83,10,1,0,0,0,0,0
"  260",20010514,11,300,20,20,40,167,,136,0,133,0,0,10067,57,8,82,10,1,0,0,0,0,0
"  260",20010514,12,310,20,20,30,180,141,137,2,184,0,0,10062,57,8,76,5,1,0,0,0,0,0
"  260",20010514,13,300,10,20,30,194,,134,6,211,0,0,10059,59,8,68,5,1,0,0,0,0,0
"  260",20010514,14,990,20,10,40,199,,144,2,183,0,0,10054,58,8,71,5,1,0,0,0,0,0
"  260",20010514,15,310,20,20,40,196,,140,0,105,0,0,10051,59,8,70,5,1,0,0,0,0,0
"  260",20010514,16,280,30,40,80,177,,137,0,44,0,0,10053,59,8,77,5,1,0,0,0,0,0
"  260",20010515,2,230,30,30,70,102,,95,0,0,0,0,10053,50,7,95,10,1,0,0,0,0,0
"  260",20010515,3,200,30,30,70,99,,95,0,0,0,0,10053,20,8,97,10,1,0,0,0,0,0
"  260",20010515,4,190,20,30,60,97,,94,0,0,0,0,10049,18,8,98,10,1,0,0,0,0,0
"  260",20010515,5,190,40,40,70,105,,102,3,9,0,0,10051,26,6,98,10,1,0,0,0,0,0
"  260",20010515,6,200,30,40,70,122,73,111,5,46,0,0,10049,45,6,93,10,1,0,0,0,0,0
"  260",20010515,7,200,40,50,80,132,,112,5,84,0,0,10052,45,7,88,10,1,0,0,0,0,0
"  260",20010515,8,210,40,30,80,131,,112,0,54,0,0,10054,45,8,88,10,1,0,0,0,0,0
"  260",20010515,9,210,40,40,80,141,,110,1,75,0,0,10057,50,7,82,10,1,0,0,0,0,0
"  260",20010515,10,230,40,50,80,151,,118,2,115,0,0,10056,50,7,81,10,1,0,0,0,0,0
"  260",20010515,11,240,50,50,90,162,,102,4,186,0,0,10053,56,7,68,5,1,0,0,0,0,0
"  260",20010515,12,220,40,50,90,169,124,106,4,162,0,0,10053,57,6,66,5,1,0,0,0,0,0
"  260",20010515,13,240,40,50,90,180,,101,5,198,0,0,10051,59,7,60,5,1,0,0,0,0,0
"  260",20010515,19,10,20,10,40,156,,104,0,15,0,0,10047,58,8,71,5,1,0,0,0,0,0
