STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20020731,3,120,20,10,30,174,,168,0,0,0,0,10079,25,8,96,20,7,1,0,0,0,0
"  260",20020731,4,120,10,20,20,177,,172,0,0,0,0,10078,19,8,97,10,7,0,0,0,0,0
"  260",20020731,5,180,10,20,30,181,,176,0,1,0,0,10076,17,8,97,10,7,0,0,0,0,0
"  260",20020731,6,200,10,20,30,189,155,183,0,9,0,0,10074,24,8,96,10,7,0,0,0,0,0
"  260",20020731,7,250,10,10,30,207,,199,2,51,0,0,10075,28,8,95,10,7,0,0,0,0,0
"  260",20020731,8,990,10,10,20,218,,202,1,82,0,0,10076,32,8,91,10,7,0,0,0,0,0
"  260",20020731,9,360,10,10,20,228,,196,1,124,0,0,10076,38,8,82,10,7,0,0,0,0,0
"  260",20020731,10,990,10,10,20,242,,198,5,211,0,0,10079,47,6,76,4,7,0,0,0,0,0
"  260",20020731,11,260,20,20,50,246,,191,6,225,0,0,10079,50,4,71,4,7,0,0,0,0,0
"  260",20020731,12,160,10,30,40,263,189,198,6,205,0,0,10079,57,3,67,4,7,0,0,0,0,0
"  260",20020731,13,240,20,30,50,258,,196,3,211,0,0,10081,57,5,69,4,7,0,0,0,0,0
"  260",20020731,14,230,30,30,50,265,,202,6,223,0,0,10081,50,2,68,4,7,0,0,0,0,0
"  260",20020731,15,260,30,30,50,250,,196,2,155,0,0,10083,38,1,72,4,7,0,0,0,0,0
"  260",20020731,16,300,30,30,60,234,,199,0,64,0,0,10086,30,7,81,4,7,0,0,0,0,0
"  260",20020731,17,360,30,40,60,226,,195,0,40,0,0,10090,29,4,83,12,7,0,0,0,0,0
"  260",20020731,21,320,20,20,40,198,,187,0,0,0,0,10101,20,7,93,10,7,0,0,0,0,0
"  260",20020731,22,340,20,20,40,195,,185,0,0,0,0,10107,19,6,94,10,7,0,0,0,0,0
"  260",20020731,23,290,20,20,40,193,,184,0,0,0,0,10108,21,8,95,10,7,0,0,0,0,0
"  260",20020731,24,300,20,20,50,189,188,179,0,0,0,0,10108,24,8,94,10,7,0,0,0,0,0
"  260",20020801,3,310,20,30,50,183,,174,0,0,0,0,10098,25,8,94,10,7,0,0,0,0,0
"  260",20020801,4,300,30,20,50,182,,172,0,0,0,0,10100,25,8,94,10,7,0,0,0,0,0
"  260",20020801,5,290,20,20,60,182,,171,0,0,0,0,10102,31,8,93,10,7,0,0,0,0,0
"  260",20020801,6,270,20,30,50,182,180,171,0,1,0,0,10103,33,8,93,10,7,0,0,0,0,0
"  260",20020801,15,280,30,30,80,170,,159,0,72,0,0,10117,66,8,93,2,7,0,0,0,0,0
"  260",20020801,16,290,30,30,60,176,,157,0,70,0,0,10115,69,8,89,2,7,0,0,0,0,0
"  260",20020801,17,320,20,20,50,179,,156,0,64,0,0,10120,72,8,86,2,7,0,0,0,0,0
"  260",20020801,18,290,20,20,50,175,164,147,0,33,0,0,10127,80,7,84,1,7,0,0,0,0,0
"  260",20020801,19,300,20,10,50,163,,141,2,18,0,0,10124,72,7,87,2,7,0,0,0,0,0
"  260",20020801,20,300,20,20,40,146,,133,0,2,0,0,10121,61,8,92,3,7,0,0,0,0,0
"  260",20020801,21,240,10,20,30,132,,122,0,0,0,0,10128,36,1,94,10,7,0,0,0,0,0
"  260",20020801,22,240,20,10,30,127,,119,0,0,0,0,10131,14,0,95,20,7,1,0,0,0,0
"  260",20020801,23,190,10,10,20,118,,111,0,0,0,0,10127,1,0,95,34,7,1,0,0,0,0
"  260",20020801,24,180,10,10,20,113,79,108,0,0,0,0,10124,1,4,97,33,7,1,0,0,0,0
"  260",20020802,1,210,10,10,20,110,,106,0,0,0,0,10124,1,6,97,33,7,1,0,0,0,0
"  260",20020802,2,240,10,10,30,114,,110,0,0,0,0,10121,3,7,97,32,7,1,0,0,0,0
"  260",20020802,3,190,10,10,10,124,,120,0,0,0,0,10123,14,8,97,20,7,1,0,0,0,0
"  260",20020802,4,200,10,10,20,128,,124,0,0,0,0,10126,11,8,97,10,7,0,0,0,0,0
"  260",20020802,5,220,10,10,20,129,,125,0,5,0,0,10127,3,8,97,34,7,1,0,0,0,0
"  260",20020802,6,160,10,10,20,147,76,143,5,35,0,0,10130,56,1,97,20,7,1,0,0,0,0
"  260",20020802,7,170,10,20,30,173,,165,10,99,0,0,10134,58,1,95,10,7,0,0,0,0,0
"  260",20020802,8,990,10,10,20,198,,166,10,154,0,0,10133,59,1,82,10,7,0,0,0,0,0
"  260",20020802,9,170,20,20,40,216,,168,10,200,0,0,10134,59,1,74,4,7,0,0,0,0,0
"  260",20020802,10,170,30,30,60,219,,164,9,241,0,0,10136,60,3,71,3,7,0,0,0,0,0
"  260",20020802,11,220,30,30,60,235,,143,10,285,0,0,10138,69,1,56,1,7,0,0,0,0,0
"  260",20020802,12,220,30,30,60,232,157,138,7,255,0,0,10137,73,2,55,3,7,0,0,0,0,0
"  260",20020802,13,190,30,20,60,239,,128,7,234,0,0,10136,78,1,50,1,7,0,0,0,0,0
"  260",20020802,14,170,30,30,60,246,,120,9,241,0,0,10136,79,3,45,3,7,0,0,0,0,0
"  260",20020802,15,180,30,30,60,243,,114,8,230,0,0,10133,81,3,44,2,7,0,0,0,0,0
"  260",20020802,16,130,30,30,60,238,,125,10,188,0,0,10131,81,5,49,3,7,0,0,0,0,0
"  260",20020802,17,130,30,30,50,241,,122,10,153,0,0,10130,81,3,47,1,7,0,0,0,0,0
"  260",20020802,18,180,20,20,40,233,223,124,10,86,0,0,10130,81,3,50,2,7,0,0,0,0,0
"  260",20020802,19,150,30,30,90,212,,122,8,37,0,0,10135,83,5,56,3,7,0,0,0,0,0
"  260",20020802,20,130,20,20,60,173,,118,0,6,0,0,10139,82,1,70,1,7,0,0,0,0,0
"  260",20020802,21,160,20,20,30,166,,126,0,0,0,0,10141,82,7,77,3,7,0,0,0,0,0
"  260",20020802,22,170,10,10,30,171,,127,0,0,0,0,10140,82,8,75,3,7,0,0,0,0,0
"  260",20020802,23,160,10,20,30,173,,143,0,0,0,0,10146,80,8,83,2,7,0,0,0,0,0
"  260",20020802,24,990,20,10,60,159,135,125,0,0,0,0,10145,80,7,80,1,7,0,0,0,0,0
"  260",20020803,1,990,10,10,20,139,,119,0,0,0,0,10141,72,4,88,1,7,0,0,0,0,0
"  260",20020803,2,50,10,10,20,151,,134,0,0,0,0,10133,75,8,90,3,7,0,0,0,0,0
"  260",20020803,4,140,10,10,20,132,,120,0,0,0,0,10133,64,8,92,2,7,0,0,0,0,0
"  260",20020803,7,210,20,20,40,172,,153,2,60,0,0,10144,73,7,89,2,7,0,0,0,0,0
"  260",20020803,14,90,10,20,30,171,,151,1,110,0,0,10137,80,8,88,2,7,0,0,0,0,0
"  260",20020803,15,100,20,20,40,183,,156,4,163,0,0,10131,67,8,84,2,7,0,0,0,0,0
"  260",20020803,16,120,20,10,40,193,,155,8,172,0,0,10126,68,2,79,1,7,0,0,0,0,0
"  260",20020803,17,100,20,10,40,189,,152,1,63,0,0,10124,65,4,79,3,7,0,0,0,0,0
"  260",20020803,18,990,10,10,20,193,171,152,7,58,0,0,10125,64,2,77,1,7,0,0,0,0,0
"  260",20020803,19,140,10,10,30,177,,147,8,42,0,0,10122,62,6,83,3,7,0,0,0,0,0
"  260",20020803,20,60,10,10,20,147,,134,0,1,0,0,10124,20,1,92,10,7,0,0,0,0,0
"  260",20020803,21,60,10,10,30,138,,129,0,0,0,0,10126,19,4,94,20,7,1,0,0,0,0
"  260",20020803,22,40,10,10,10,138,,131,0,0,0,0,10124,11,4,96,20,7,1,0,0,0,0
"  260",20020803,23,120,10,10,20,138,,133,0,0,0,0,10124,21,5,97,20,7,1,0,0,0,0
"  260",20020803,24,120,10,10,20,138,107,132,0,0,0,0,10124,6,7,96,34,7,1,0,0,0,0
"  260",20020804,1,170,10,10,10,134,,129,0,0,0,0,10121,3,8,97,34,7,1,0,0,0,0
"  260",20020804,2,80,10,10,30,138,,133,0,0,0,0,10119,8,8,97,32,7,1,0,0,0,0
"  260",20020804,3,90,10,20,30,140,,136,0,0,0,0,10119,10,8,97,20,7,1,0,0,0,0
"  260",20020804,4,140,10,10,20,135,,131,0,0,0,0,10120,7,8,97,34,7,1,0,0,0,0
"  260",20020804,5,160,10,20,30,146,,142,0,4,0,0,10120,13,8,97,20,7,1,0,0,0,0
"  260",20020804,9,990,10,10,30,196,,159,10,213,0,0,10121,66,1,79,1,7,0,0,0,0,0
"  260",20020804,10,160,20,20,50,200,,148,8,231,0,0,10123,70,7,72,3,7,0,0,0,0,0
"  260",20020804,11,140,20,30,40,212,,147,7,235,0,0,10123,80,4,66,1,7,0,0,0,0,0
"  260",20020804,12,160,20,20,50,215,151,142,5,260,0,0,10121,80,6,63,3,7,0,0,0,0,0
"  260",20020804,13,170,30,30,50,213,,141,4,189,0,0,10120,82,4,64,1,7,0,0,0,0,0
"  260",20020804,14,160,30,30,60,224,,138,10,282,0,0,10117,77,4,58,2,7,0,0,0,0,0
"  260",20020804,15,150,20,20,40,223,,141,5,185,0,0,10116,82,3,60,1,7,0,0,0,0,0
"  260",20020804,19,360,10,20,30,152,,142,0,6,0,0,10122,70,8,94,2,7,0,0,0,0,0
"  260",20020804,20,0,0,0,20,149,,141,0,0,0,0,10128,37,8,95,10,7,0,0,0,0,0
"  260",20020804,21,0,0,0,10,149,,142,0,0,0,0,10130,30,8,96,10,7,0,0,0,0,0
"  260",20020804,22,290,10,10,10,147,,142,0,0,0,0,10129,35,8,97,10,7,0,0,0,0,0
"  260",20020804,23,0,0,0,10,151,,146,0,0,0,0,10128,39,8,97,10,7,0,0,0,0,0
"  260",20020804,24,240,10,10,20,149,145,145,0,0,0,0,10126,18,8,97,10,7,0,0,0,0,0
"  260",20020805,1,340,10,10,20,137,,132,0,0,0,0,10125,3,7,97,34,7,1,0,0,0,0
"  260",20020805,2,180,10,10,10,135,,131,0,0,0,0,10123,4,7,97,32,7,1,0,0,0,0
"  260",20020805,3,0,10,0,10,140,,137,0,0,0,0,10124,15,6,98,20,7,1,0,0,0,0
"  260",20020805,4,990,0,10,20,138,,134,0,0,0,0,10124,7,6,97,34,7,1,0,0,0,0
"  260",20020805,5,310,10,10,20,143,,139,0,2,0,0,10123,18,8,97,20,7,1,0,0,0,0
"  260",20020805,6,250,10,10,20,154,119,150,0,19,0,0,10124,18,7,97,10,7,0,0,0,0,0
"  260",20020805,7,140,10,10,20,160,,157,0,18,0,0,10129,25,8,98,10,7,0,0,0,0,0
"  260",20020805,9,150,10,10,20,186,,175,0,95,0,0,10132,61,5,93,3,7,0,0,0,0,0
"  260",20020805,10,990,10,10,20,193,,156,0,134,0,0,10134,60,5,79,2,7,0,0,0,0,0
"  260",20020805,13,310,10,20,30,204,,159,4,197,0,0,10128,60,6,75,1,7,0,0,0,0,0
"  260",20020805,14,330,20,20,40,207,,153,4,187,0,0,10125,73,7,71,3,7,0,0,0,0,0
"  260",20020805,22,250,10,20,20,154,,149,0,0,0,0,10129,8,7,97,34,7,1,0,0,0,0
"  260",20020805,23,230,20,20,30,156,,151,0,0,0,0,10129,10,8,97,20,7,1,0,0,0,0
"  260",20020805,24,230,20,20,30,158,144,153,0,0,0,0,10124,10,8,97,20,7,1,0,0,0,0
"  260",20020806,12,160,20,20,40,202,159,174,3,163,0,0,10111,57,3,84,10,7,0,0,0,0,0
"  260",20020806,13,160,30,30,60,208,,167,7,225,0,0,10111,59,5,77,4,7,0,0,0,0,0
"  260",20020806,14,130,30,20,50,218,,168,7,257,0,0,10112,60,7,73,3,7,0,0,0,0,0
"  260",20020806,15,180,20,10,50,212,,158,3,112,0,0,10114,65,8,71,3,7,0,0,0,0,0
"  260",20020806,16,180,20,10,40,215,,154,3,83,0,0,10117,63,6,68,1,7,0,0,0,0,0
"  260",20020806,17,150,20,10,30,204,,160,1,41,0,0,10121,61,1,76,1,7,0,0,0,0,0
"  260",20020806,18,0,0,0,10,188,189,166,0,30,0,0,10124,60,2,87,3,7,0,0,0,0,0
"  260",20020806,19,20,10,30,40,198,,172,0,9,0,0,10129,62,8,85,3,7,0,0,0,0,0
"  260",20020806,20,40,20,20,40,176,,157,0,0,0,0,10136,57,5,89,10,7,0,0,0,0,0
"  260",20020806,22,290,0,10,10,164,,156,0,0,0,0,10142,12,2,95,20,7,1,0,0,0,0
"  260",20020806,23,320,10,10,20,150,,143,0,0,0,0,10143,9,8,96,34,7,1,0,0,0,0
"  260",20020806,24,330,10,10,20,148,125,142,0,0,0,0,10145,11,8,96,20,7,1,0,0,0,0
"  260",20020807,1,320,10,20,20,150,,147,0,0,0,0,10146,7,7,98,34,7,1,0,0,0,0
"  260",20020807,2,280,10,10,20,141,,137,0,0,0,0,10147,1,9,97,34,7,1,0,0,0,0
"  260",20020807,3,0,0,0,10,145,,141,0,0,0,0,10147,1,9,97,33,7,1,0,0,0,0
"  260",20020807,4,360,10,10,20,153,,149,0,0,0,0,10147,0,9,97,34,7,1,0,0,0,0
"  260",20020807,5,60,10,10,10,159,,156,0,3,0,0,10149,0,9,98,33,7,1,0,0,0,0
"  260",20020807,6,0,0,0,10,164,122,160,0,22,0,0,10152,1,9,97,32,7,1,0,0,0,0
"  260",20020807,7,320,0,10,10,173,,170,0,50,0,0,10155,5,9,98,32,7,1,0,0,0,0
"  260",20020807,8,990,10,10,20,186,,182,2,87,0,0,10159,32,7,98,20,7,1,0,0,0,0
"  260",20020807,9,100,10,10,20,212,,201,8,192,0,0,10159,50,1,93,10,7,0,0,0,0,0
"  260",20020807,10,150,20,20,40,220,,178,8,266,0,0,10160,59,5,77,4,7,0,0,0,0,0
"  260",20020807,15,330,20,20,50,212,,173,2,116,0,0,10155,65,7,78,3,7,0,0,0,0,0
"  260",20020807,16,300,20,20,40,207,,167,5,133,0,0,10155,61,1,78,1,7,0,0,0,0,0
"  260",20020807,17,320,20,20,30,206,,178,0,44,0,0,10156,57,7,84,10,7,0,0,0,0,0
"  260",20020807,18,320,20,10,30,203,199,179,3,35,0,0,10157,59,1,86,10,7,0,0,0,0,0
"  260",20020807,19,320,10,20,40,197,,173,5,22,0,0,10156,61,8,86,3,7,0,0,0,0,0
"  260",20020807,20,310,20,20,30,171,,156,0,0,0,0,10157,33,3,91,10,7,0,0,0,0,0
"  260",20020807,21,300,20,20,30,170,,160,0,0,0,0,10159,57,4,94,10,7,0,0,0,0,0
"  260",20020807,22,290,20,20,30,165,,158,0,0,0,0,10159,27,0,96,10,7,0,0,0,0,0
"  260",20020807,23,290,10,20,30,159,,153,0,0,0,0,10157,5,0,96,34,7,1,0,0,0,0
"  260",20020807,24,300,10,10,20,150,121,144,0,0,0,0,10156,1,3,96,34,7,1,0,0,0,0
"  260",20020808,1,280,10,10,20,152,,147,0,0,0,0,10153,2,7,97,32,7,1,0,0,0,0
"  260",20020808,2,290,10,10,40,166,,162,0,0,0,0,10151,15,8,97,20,7,1,0,0,0,0
"  260",20020808,3,320,20,20,50,164,,160,0,0,0,0,10148,21,8,97,10,7,0,0,0,0,0
"  260",20020808,4,280,10,10,30,162,,158,0,0,0,0,10144,20,8,97,10,7,0,0,0,0,0
"  260",20020808,5,340,10,10,20,163,,159,0,1,0,0,10143,28,8,97,10,7,0,0,0,0,0
"  260",20020808,6,230,10,20,20,167,122,163,0,12,0,0,10142,36,8,97,10,7,0,0,0,0,0
"  260",20020808,7,220,10,20,30,173,,168,0,32,0,0,10140,48,8,97,10,7,0,0,0,0,0
"  260",20020808,8,250,20,20,30,180,,170,0,73,0,0,10141,59,7,94,10,7,0,0,0,0,0
"  260",20020808,9,250,20,20,40,191,,163,1,119,0,0,10140,60,7,84,2,7,0,0,0,0,0
"  260",20020808,10,160,20,20,40,208,,168,7,218,0,0,10138,57,6,78,4,7,0,0,0,0,0
"  260",20020808,11,200,20,30,50,211,,165,4,197,0,0,10133,57,5,75,4,7,0,0,0,0,0
"  260",20020808,12,210,20,20,50,224,170,175,6,241,0,0,10127,57,7,74,4,7,0,0,0,0,0
"  260",20020808,13,200,20,20,40,222,,164,7,255,0,0,10121,56,4,70,4,7,0,0,0,0,0
"  260",20020808,14,190,20,20,50,227,,159,7,228,0,0,10116,57,3,65,4,7,0,0,0,0,0
"  260",20020808,15,240,30,20,50,228,,147,7,183,0,0,10112,66,0,60,1,7,0,0,0,0,0
"  260",20020808,16,210,20,20,40,228,,150,4,135,0,0,10108,61,1,61,3,7,0,0,0,0,0
"  260",20020808,17,190,10,10,20,221,,162,2,67,0,0,10103,58,0,69,4,7,0,0,0,0,0
"  260",20020808,18,120,10,10,20,199,195,164,0,34,0,0,10101,56,1,80,4,7,0,0,0,0,0
"  260",20020808,19,100,10,10,20,179,,153,0,13,0,0,10099,50,0,85,10,7,0,0,0,0,0
"  260",20020808,20,80,10,10,10,163,,148,0,0,0,0,10099,39,1,91,10,7,0,0,0,0,0
"  260",20020808,21,100,10,10,10,160,,150,0,0,0,0,10098,26,2,94,10,7,0,0,0,0,0
"  260",20020808,22,990,10,10,10,148,,140,0,0,0,0,10094,20,3,95,10,7,0,0,0,0,0
"  260",20020808,23,90,10,10,20,149,,142,0,0,0,0,10090,18,3,96,20,7,1,0,0,0,0
"  260",20020808,24,90,10,10,20,144,116,139,0,0,0,0,10084,21,0,97,10,7,0,0,0,0,0
"  260",20020809,1,160,10,10,20,139,,134,0,0,0,0,10081,14,0,97,20,7,1,0,0,0,0
"  260",20020809,2,110,10,10,20,141,,136,0,0,0,0,10076,9,3,97,34,7,1,0,0,0,0
"  260",20020809,3,110,10,10,20,138,,133,0,0,0,0,10072,9,1,97,33,7,1,0,0,0,0
"  260",20020809,4,150,20,10,30,144,,140,0,0,0,0,10069,11,8,97,20,7,1,0,0,0,0
"  260",20020809,5,140,10,10,30,151,,147,3,5,0,0,10067,10,8,97,20,7,1,0,0,0,0
"  260",20020809,6,150,10,10,20,160,109,155,0,18,0,0,10066,14,8,97,10,7,0,0,0,0,0
"  260",20020809,7,160,20,20,30,175,,169,3,63,0,0,10066,21,1,96,10,7,0,0,0,0,0
"  260",20020809,8,140,20,20,30,187,,177,6,102,0,0,10063,27,4,94,10,7,0,0,0,0,0
"  260",20020809,9,130,30,30,50,199,,170,3,145,0,0,10061,45,7,83,10,7,0,0,0,0,0
"  260",20020809,10,140,30,30,50,208,,176,0,99,0,0,10059,50,7,82,10,7,0,0,0,0,0
"  260",20020809,11,170,40,30,60,219,,170,2,163,0,0,10054,60,8,74,3,7,0,0,0,0,0
"  260",20020809,12,150,40,40,70,220,160,165,4,216,0,0,10049,60,5,71,1,7,0,0,0,0,0
"  260",20020809,15,180,40,30,70,238,,157,10,227,0,0,10036,67,3,61,3,7,0,0,0,0,0
"  260",20020809,16,180,30,20,60,225,,159,3,119,0,0,10034,76,5,66,3,7,0,0,0,0,0
"  260",20020809,20,110,20,20,30,165,,155,0,0,0,0,10037,65,8,94,3,7,0,0,0,0,0
"  260",20020809,21,120,20,20,40,160,,151,0,0,0,0,10039,64,7,94,1,7,0,0,0,0,0
"  260",20020809,22,120,20,20,40,161,,153,0,0,0,0,10039,59,8,95,10,7,0,0,0,0,0
"  260",20020809,23,130,20,20,40,164,,156,0,0,0,0,10040,57,8,95,10,7,0,0,0,0,0
"  260",20020809,24,140,20,20,30,164,155,157,0,0,0,0,10039,36,8,96,10,7,0,0,0,0,0
"  260",20020810,1,140,20,20,30,161,,155,0,0,0,0,10037,27,4,96,10,7,0,0,0,0,0
"  260",20020810,2,140,20,20,30,159,,153,0,0,0,0,10036,20,8,96,10,7,0,0,0,0,0
"  260",20020810,3,130,10,20,30,158,,153,0,0,0,0,10035,19,8,97,10,7,0,0,0,0,0
"  260",20020810,4,110,10,10,20,146,,141,0,0,0,0,10034,1,7,97,34,7,1,0,0,0,0
"  260",20020810,5,100,10,10,20,151,,146,0,2,0,0,10036,6,8,97,32,7,1,0,0,0,0
"  260",20020810,6,120,10,10,20,163,126,159,0,24,0,0,10038,31,8,97,20,7,1,0,0,0,0
"  260",20020810,10,40,10,10,30,195,,156,0,110,0,0,10047,74,8,78,2,7,0,0,0,0,0
"  260",20020810,11,60,10,20,30,200,,157,0,125,0,0,10050,81,6,76,1,7,0,0,0,0,0
"  260",20020810,12,60,20,30,40,201,168,163,2,176,0,0,10053,64,7,79,3,7,0,0,0,0,0
"  260",20020810,13,50,30,30,50,200,,161,0,96,0,0,10054,65,8,78,3,7,0,0,0,0,0
"  260",20020810,14,40,30,30,50,199,,163,0,94,0,0,10053,79,8,80,2,7,0,0,0,0,0
"  260",20020810,15,30,20,30,50,208,,157,2,137,0,0,10051,80,7,73,1,7,0,0,0,0,0
"  260",20020810,16,30,30,30,50,215,,162,9,161,0,0,10051,81,7,72,2,7,0,0,0,0,0
"  260",20020810,17,40,40,30,60,201,,158,3,97,0,0,10054,82,8,76,3,7,0,0,0,0,0
"  260",20020810,18,20,30,30,50,197,194,150,8,54,0,0,10056,82,8,74,2,7,0,0,0,0,0
"  260",20020810,19,310,20,20,50,185,,155,3,16,0,0,10059,80,8,83,2,7,0,0,0,0,0
"  260",20020810,20,310,10,10,30,174,,155,0,0,0,0,10065,72,8,89,2,7,0,0,0,0,0
"  260",20020810,21,320,10,20,30,171,,158,0,0,0,0,10066,67,8,92,2,7,0,0,0,0,0
"  260",20020810,22,320,20,20,50,179,,163,0,0,0,0,10065,63,8,90,2,7,0,0,0,0,0
"  260",20020810,23,320,20,20,40,183,,167,0,0,0,0,10068,56,8,90,10,7,0,0,0,0,0
"  260",20020810,24,320,20,20,50,181,165,164,0,0,0,0,10066,57,8,90,10,7,0,0,0,0,0
"  260",20020811,2,320,20,20,40,176,,159,0,0,0,0,10056,57,8,90,10,7,0,0,0,0,0
"  260",20020811,3,290,20,20,40,169,,156,0,0,0,0,10053,42,8,92,10,7,0,0,0,0,0
"  260",20020811,4,280,20,30,40,176,,165,0,0,0,0,10054,49,8,93,10,7,0,0,0,0,0
"  260",20020811,5,290,20,20,40,178,,167,0,0,0,0,10058,38,8,93,10,7,0,0,0,0,0
"  260",20020811,7,310,30,30,60,185,,171,0,27,0,0,10060,50,8,92,10,7,0,0,0,0,0
"  260",20020811,8,310,20,20,50,188,,172,0,32,0,0,10061,56,7,90,10,7,0,0,0,0,0
"  260",20020811,9,310,20,30,50,207,,177,0,90,0,0,10059,59,7,83,10,7,0,0,0,0,0
"  260",20020811,10,300,30,30,60,202,,169,0,81,0,0,10062,60,8,81,3,7,0,0,0,0,0
"  260",20020811,11,290,30,30,70,202,,167,0,89,0,0,10061,62,8,80,2,7,0,0,0,0,0
"  260",20020811,12,290,30,40,60,200,181,164,0,123,0,0,10059,59,7,80,10,7,0,0,0,0,0
"  260",20020811,13,280,40,30,70,205,,161,4,198,0,0,10059,63,8,76,3,7,0,0,0,0,0
"  260",20020811,14,300,40,40,70,216,,158,6,196,0,0,10059,70,6,70,1,7,0,0,0,0,0
"  260",20020811,15,290,40,30,70,214,,155,9,219,0,0,10057,77,1,69,1,7,0,0,0,0,0
"  260",20020811,16,300,30,30,70,208,,147,9,169,0,0,10058,80,4,68,3,7,0,0,0,0,0
"  260",20020811,17,290,30,30,70,206,,144,10,146,0,0,10059,80,1,68,1,7,0,0,0,0,0
"  260",20020811,18,320,30,30,70,190,181,145,5,59,0,0,10059,79,1,75,2,7,0,0,0,0,0
"  260",20020811,19,300,20,20,50,177,,146,0,7,0,0,10063,68,7,82,3,7,0,0,0,0,0
"  260",20020811,20,280,10,10,40,161,,143,0,0,0,0,10066,57,7,89,10,7,0,0,0,0,0
"  260",20020811,21,280,20,20,40,164,,146,0,0,0,0,10066,57,8,89,10,7,0,0,0,0,0
"  260",20020811,22,250,20,30,60,165,,149,0,0,0,0,10068,59,6,90,10,7,0,0,0,0,0
"  260",20020811,23,240,30,30,60,158,,128,0,0,0,0,10066,73,8,82,3,7,0,0,0,0,0
"  260",20020811,24,250,30,30,50,152,132,130,0,0,0,0,10063,70,3,87,1,7,0,0,0,0,0
"  260",20020812,1,240,30,20,60,152,,135,0,0,0,0,10062,68,8,90,3,7,0,0,0,0,0
"  260",20020812,2,210,30,30,50,152,,139,0,0,0,0,10060,65,8,92,2,7,0,0,0,0,0
"  260",20020812,3,200,20,20,40,148,,137,0,0,0,0,10061,62,8,93,2,7,0,0,0,0,0
"  260",20020812,4,240,20,30,50,153,,143,0,0,0,0,10062,56,7,94,10,7,0,0,0,0,0
"  260",20020812,5,240,30,30,50,151,,144,2,3,0,0,10066,42,1,96,10,7,0,0,0,0,0
"  260",20020812,6,250,20,20,50,166,137,157,7,30,0,0,10071,58,4,94,10,7,0,0,0,0,0
"  260",20020812,7,270,20,30,50,180,,160,7,71,0,0,10077,66,6,88,3,7,0,0,0,0,0
"  260",20020812,8,290,30,30,60,192,,164,2,97,0,0,10080,69,7,84,3,7,0,0,0,0,0
"  260",20020812,9,290,30,30,60,200,,167,2,76,0,0,10086,67,6,81,1,7,0,0,0,0,0
"  260",20020812,10,300,40,40,70,204,,151,6,156,0,0,10094,73,7,72,3,7,0,0,0,0,0
"  260",20020812,11,290,40,50,80,213,,161,7,224,0,0,10100,73,6,72,1,7,0,0,0,0,0
"  260",20020812,13,310,50,40,90,214,,155,7,231,0,0,10111,74,4,69,1,7,0,0,0,0,0
"  260",20020812,14,290,50,50,90,212,,152,2,164,0,0,10117,75,7,69,3,7,0,0,0,0,0
"  260",20020812,15,300,50,50,90,211,,146,4,154,0,0,10124,72,3,66,1,7,0,0,0,0,0
"  260",20020812,16,300,50,40,90,196,,142,6,144,0,0,10130,77,1,71,1,7,0,0,0,0,0
"  260",20020812,17,300,40,50,90,202,,145,5,73,0,0,10135,74,7,70,3,7,0,0,0,0,0
"  260",20020812,18,300,40,30,80,189,186,147,2,31,0,0,10143,71,8,77,3,7,0,0,0,0,0
"  260",20020812,19,300,30,30,70,183,,141,2,13,0,0,10150,80,8,77,2,7,0,0,0,0,0
"  260",20020812,20,290,30,20,60,167,,141,0,0,0,0,10160,63,1,85,1,7,0,0,0,0,0
"  260",20020812,21,290,20,20,40,163,,142,0,0,0,0,10164,66,3,87,3,7,0,0,0,0,0
"  260",20020812,22,290,20,20,40,152,,137,0,0,0,0,10168,62,0,91,1,7,0,0,0,0,0
"  260",20020812,23,270,20,20,40,150,,140,0,0,0,0,10171,62,1,94,3,7,0,0,0,0,0
"  260",20020812,24,280,20,20,40,154,112,144,0,0,0,0,10171,64,5,94,3,7,0,0,0,0,0
"  260",20020813,1,270,20,20,40,152,,142,0,0,0,0,10175,64,1,94,1,7,0,0,0,0,0
"  260",20020813,2,270,20,20,40,144,,133,0,0,0,0,10175,65,0,93,1,7,0,0,0,0,0
"  260",20020813,3,270,20,20,40,138,,128,0,0,0,0,10178,62,5,94,3,7,0,0,0,0,0
"  260",20020813,4,270,20,20,40,136,,128,0,0,0,0,10181,58,0,95,10,7,0,0,0,0,0
"  260",20020813,5,270,10,10,30,127,,120,2,3,0,0,10183,50,0,96,10,7,0,0,0,0,0
"  260",20020813,6,270,10,20,30,162,90,154,10,38,0,0,10187,66,0,95,2,7,0,0,0,0,0
"  260",20020813,7,280,20,30,50,182,,161,10,91,0,0,10189,69,2,88,3,7,0,0,0,0,0
"  260",20020813,8,300,30,30,70,195,,157,9,141,0,0,10192,72,3,79,3,7,0,0,0,0,0
"  260",20020813,9,270,30,20,60,203,,160,5,141,0,0,10195,73,7,76,3,7,0,0,0,0,0
"  260",20020813,10,270,30,30,60,219,,158,6,165,0,0,10193,75,6,68,1,7,0,0,0,0,0
"  260",20020813,11,280,30,40,60,221,,147,8,207,0,0,10194,78,2,63,1,7,0,0,0,0,0
"  260",20020813,12,280,30,40,70,221,161,149,10,277,0,0,10195,80,4,64,3,7,0,0,0,0,0
